url,title,price,old_price,description,image_url,Состав,Артикул,Цвет,Код,Степень облегания,Уникальные свойства,Температурный режим,Силуэт,гендер,Параметры,embed_text,doc_text_rag
https://kanzler-style.ru/product/futbolka-r268666/,Черная футболка из хлопка,5 690,,"Мягкий материал, лаконичный фасон и не сковывающий движения крой — основные требования, которые мы предъявляем к повседневной одежде. Черная футболка с круглым вырезом полностью им соответствует. Для пошива изделия использован гладкий натуральный хлопок, который немного тянется и комфортно садится по фигуре. В качестве стильного акцента дизайнеры использовали двойную декоративную отделку воротника, рукавов и низа изделия. Футболка KANZLER будет одинаково хорошо смотреться в любых образах вашего повседневного гардероба.

Параметры модели: рост 187, 100-81-97
Размер на модели: M",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/283/1063_1598_2/vynj9jiupkr7nokc19o1qv4g2tnxr7m2.jpg,100% хлопок,NN-732SL-0616-07,Черный,268666.0,Свободная,,,Slim fit,,,"Название: Черная футболка из хлопка. Описание: Футболка KANZLER черного цвета. Крой прилегающий, круглый вырез. Материал: натуральный хлопок с добавлением эластана для растяжимости. Декоративная двойная отделка по краю воротника, рукавов и низа.. Атрибуты: состав: 100% хлопок; цвет: Черный; силуэт: Slim fit; степень облегания: Свободная.","Футболка KANZLER черного цвета. Крой прилегающий, круглый вырез. Материал: натуральный хлопок с добавлением эластана для растяжимости. Декоративная двойная отделка по краю воротника, рукавов и низа."
https://kanzler-style.ru/product/noski-r267965/,Хлопковые носки серого цвета,549,,,https://cdn.kanzler-style.ru/upload/resize_cache/iblock/106/1063_1598_2/tye09pwwjf8b7nfo3ivp90zz4495pvyh.JPG,"78% хлопок,
20% полиамид,
2% эластан",4S-A22WT-6608-04,Серый,267965.0,,,,,,,"Название: Хлопковые носки серого цвета. Атрибуты: состав: 78% хлопок, 20% полиамид, 2% эластан; цвет: Серый.",
https://kanzler-style.ru/product/futbolka-r268682/,Футболка из хлопка с логотипом,0,,"Черная футболка KANZLER в стиле спорт-шик с круглым вырезом и роскошным логотипом в виде аппликации на груди украсит любой повседневный или спортивный образ. Крой slim fit мягко следует линиям торса, подчеркивая достоинства спортивной фигуры. Гладкий качественный трикотаж из чистого хлопка — подлинное удовольствие для тела. Проницаемые гипоаллергенные натуральные волокна длительное время поддерживают свежесть и создают оптимальную температуру. Ткань отличается износоустойчивостью и практичностью.

Параметры модели: рост 187, 100-81-97
Размер на модели: M",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/759/1063_1598_2/ofgy7bfilnkvhcqhhx2xr40j2l85xx7w.JPG,100% хлопок,4А-788WT-0608-07,Черный,268682.0,Полуприлегающая,,,Slim fit,,,"Название: Футболка из хлопка с логотипом. Описание: Футболка KANZLER. Крой slim fit. Круглый вырез. Аппликация логотипа на груди. Материал: 100% хлопок. Цвет: черный. Параметры модели: рост 187 см, размер M.. Атрибуты: состав: 100% хлопок; цвет: Черный; силуэт: Slim fit; степень облегания: Полуприлегающая.","Футболка KANZLER. Крой slim fit. Круглый вырез. Аппликация логотипа на груди. Материал: 100% хлопок. Цвет: черный. Параметры модели: рост 187 см, размер M."
https://kanzler-style.ru/product/dzhemper-r268432/,"Голубой джемпер из хлопка, кашемира и шерсти",3 990,9 990,"Этот сезон открывает новые горизонты для любителей cтильных решений с изысканными деталями. Джемпер KANZLER с круглым воротом из тонкого смесового материала с ажурной вязкой косами — настоящее воплощение стиля и комфорта. Выполненный в красивом оттенке штормовой морской волны, он напоминает о прохладном морском бризе, придавая вашему образу свежесть и легкую динамику. Уникальный состав изделия — 94% хлопка, 3% кашемира и 3% шерсти — сочетает в себе лучшие свойства натуральных волокон. Хлопок обеспечивает приятную текстуру и воздухопроницаемость, премиальный кашемир добавляет изделию мягкость и легкость, а шерсть — необходимое тепло в прохладные дни. Такая комбинация делает джемпер идеальным для многослойных осенних аутфитов и позволяет чувствовать себя комфортно в любую погоду. Объемная геометричная вязка создает эффектную фактуру и привлекает внимание к каждой детали. Изделие легко сочетать с базовыми брюками или темно-синими джинсами.

Параметры модели: рост 192, 108-83-102
Размер на модели: M",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/60c/1063_1598_2/3n3ekdp1t64w3nmevo54oiwm5hvdcbqt.JPG,"94% хлопок,
3% кашемир,
3% шерсть",4A-618WT-0212-14,,268432.0,Полуприлегающая,Кашемир в составе,,,,,"Название: Голубой джемпер из хлопка, кашемира и шерсти. Описание: Джемпер KANZLER с круглым воротом. Цвет: штормовая морская волна. Состав: 94% хлопок, 3% кашемир, 3% шерсть. Ажурная вязка косами создает объемную геометричную фактуру. Прямой крой. Сочетается с базовыми брюками и джинсами.. Атрибуты: состав: 94% хлопок, 3% кашемир, 3% шерсть; степень облегания: Полуприлегающая; уникальные свойства: Кашемир в составе.","Джемпер KANZLER с круглым воротом. Цвет: штормовая морская волна. Состав: 94% хлопок, 3% кашемир, 3% шерсть. Ажурная вязка косами создает объемную геометричную фактуру. Прямой крой. Сочетается с базовыми брюками и джинсами."
https://kanzler-style.ru/product/tolstovka-r268667/,Серая толстовка из хлопка,7 990,9 990,"Дизайнеры KANZLER легко превращают спортивную куртку в элегантный объект желания. Толстовка из хлопка с добавлением полиэстера (для прочности) и эластана (для поддержания формы) — не исключение. Она будет стильно выглядеть со спортивными брюками ранним утром на пробежке. А вечером, на залитых неоном улицах мегаполиса, придаст любому, кто ее наденет, очарование непобедимого героя крутого корейского боевика. Стремительность и лаконичность спортивного силуэта уравновешены спокойными натуральными оттенками — базовым серым с бежевой и белой полоской на рукаве. Фирменная надпись на груди служит стильным акцентом. Широкая трикотажная резинка обеспечивает надежное прилегание манжетов, воротника и нижнего края. Боковые карманы защищают руки от ветра и вмещают важные мелочи.

Параметры модели: рост 192, 101-76-97
Размер на модели: M",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/6a9/1063_1598_2/kagrk266qjxzuaxkoc993bpczkbiaies.JPG,"70% хлопок,
25% полиэстер,
5% спандекс",4A-348WT-0610-05,Серый,268667.0,Полуприлегающая,,,,,,"Название: Серая толстовка из хлопка. Описание: Толстовка KANZLER. Хлопок с полиэстером и эластаном. Спортивный крой. Цвет: серый с бежевой и белой полоской на рукаве. Фирменная надпись на груди. Манжеты, воротник и низ с широкой трикотажной резинкой. Боковые карманы. На модели рост 192 см, размер М.. Атрибуты: состав: 70% хлопок, 25% полиэстер, 5% спандекс; цвет: Серый; степень облегания: Полуприлегающая.","Толстовка KANZLER. Хлопок с полиэстером и эластаном. Спортивный крой. Цвет: серый с бежевой и белой полоской на рукаве. Фирменная надпись на груди. Манжеты, воротник и низ с широкой трикотажной резинкой. Боковые карманы. На модели рост 192 см, размер М."
https://kanzler-style.ru/product/dzhemper-r268509/,Коричневый джемпер из смесовой шерсти,6 990,8 990,"Джемпер KANZLER коричневого оттенка из смесовой шерсти с круглым вырезом всегда выручит, даже если на сборы остается пять минут. Это универсальная модель в урбанистическом стиле, базовая вещь для создания стильных повседневных аутфитов для офиса, прогулок и путешествий. Джемпер подойдет для любой комплекции. Приятная фактурная ткань следует линиям тела, подчеркивая достоинства фигуры. Теплый дышащий трикотаж сделан из натуральной шерсти и акрила — суперпрочных волокон, которые поддерживают форму и придают материалу  износоустойчивость.

Параметры модели: рост 192, 101-76-97
Размер на модели: M",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/533/1063_1598_2/ihnjq3bfebqurs6zz3298gj0llt12fb9.JPG,"50% шерсть,
50% акрил",4A-611WT-0436-23,,268509.0,Полуприлегающая,,,,,,"Название: Коричневый джемпер из смесовой шерсти. Описание: Джемпер KANZLER коричневого цвета из смесовой шерсти и акрила. Круглый вырез, стандартная длина, прямой крой. Фактурный трикотаж сохраняет форму. Параметры модели: рост 192 см, замеры 101-76-97, размер M.. Атрибуты: состав: 50% шерсть, 50% акрил; степень облегания: Полуприлегающая.","Джемпер KANZLER коричневого цвета из смесовой шерсти и акрила. Круглый вырез, стандартная длина, прямой крой. Фактурный трикотаж сохраняет форму. Параметры модели: рост 192 см, замеры 101-76-97, размер M."
https://kanzler-style.ru/product/futbolka-r268420/,Черная футболка из хлопка,3 490,5 490,"Чёрная футболка KANZLER — идеальное сочетание минимализма и брендинга. На передней полочке изделия изящно расположился каллиграфический логотип, мгновенно узнаваемый и подчёркивающий принадлежность к бренду. Модель с круглым вырезом выполнена из мягкого хлопкового джерси, которое приятно прилегает к коже, не сковывая движений и обеспечивая отличную циркуляцию воздуха. Эта футболка — не просто базовая вещь, а ключевой элемент гардероба, который акцентирует внимание на вашем уникальном стиле и вкусе. С ней можно легко создавать как повседневные, так и более выразительные образы.

Параметры модели: рост 192, 101-76-97
Размер на модели: M",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/521/1063_1598_2/cog4ui0rwjkmzrbaqasxercje5r1fxxm.JPG,100% хлопок,4А-788SL-0202-07,Черный,268420.0,Полуприлегающая,,,,,,"Название: Черная футболка из хлопка. Описание: Футболка KANZLER черного цвета. Круглый вырез. На передней части каллиграфический логотип. Материал: мягкий хлопковый джерси. Крой прилегающий. Параметры модели: рост 192 см, замеры 101-76-97. Размер на модели: M.. Атрибуты: состав: 100% хлопок; цвет: Черный; степень облегания: Полуприлегающая.","Футболка KANZLER черного цвета. Круглый вырез. На передней части каллиграфический логотип. Материал: мягкий хлопковый джерси. Крой прилегающий. Параметры модели: рост 192 см, замеры 101-76-97. Размер на модели: M."
https://kanzler-style.ru/product/tolstovka-r268671/,Синяя толстовка из хлопка,6 990,9 990,"Идеально скроенная синяя толстовка KANZLER из хлопка на молнии мотивирует на преодоление любых препятствий на пути к бодрости и спортивной форме.  Лаконичный крой подчеркивает линии тела. Белые боковые полоски придают модели легкость и динамичность. Ткань из хлопка (95%) — наилучший материал для поддержания оптимальной температуры тела. Небольшая добавка спандекса служит для прочности и эластичности. Для создания спортивного костюма куртку можно дополнить спортивными брюками KANZLER.

Параметры модели: рост 192, 101-76-97
Размер на модели: M",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/42b/1063_1598_2/x9tfn140x3p1i6akto7ouiysbaxbt08p.JPG,"95% хлопок,
5% спандекс",4A-348WT-0614-12,Синий,268671.0,Полуприлегающая,,,,,,"Название: Синяя толстовка из хлопка. Описание: Толстовка KANZLER синяя на молнии. Хлопок 95% с добавкой спандекса для эластичности. Прилегающий крой с белыми боковыми полосками. Молния, два боковых кармана. Сочетается со спортивными брюками KANZLER. Параметры модели: рост 192, 101-76-97 Размер на модели: M. Атрибуты: состав: 95% хлопок, 5% спандекс; цвет: Синий; степень облегания: Полуприлегающая.","Толстовка KANZLER синяя на молнии. Хлопок 95% с добавкой спандекса для эластичности. Прилегающий крой с белыми боковыми полосками. Молния, два боковых кармана. Сочетается со спортивными брюками KANZLER.

Параметры модели: рост 192, 101-76-97
Размер на модели: M"
https://kanzler-style.ru/product/dzhinsy-r268594/,Синие джинсы regular fit,8 990,,"Удобные темно-синие брюки KANZLER из хлопкового денима кроя regular fit — идеальный вариант для работы, активного отдыха и путешествий. Свободный непринужденный крой не сковывает движений и задает легкое расслабленное настроение, особенно в сочетании с уютными трикотажными вещами. Отличительными чертами являются небольшие вытачки сзади, которые обеспечивают хорошую посадку, и карманы в рамку с пуговицей. Качественный деним сделан из хлопка (98%) — мягких природных гипоаллергенных гигроскопичных волокон. Благодаря небольшому включению в состав эластана (2%), материал адаптируется к фигуре, но не растягивается, сохраняя первоначальную форму.

Параметры модели: рост 192, 108-83-102
Размер на модели: 34",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/3b6/1063_1598_2/4kmt7i9g6bgeugrl1s5gwxhg3yylm3c2.JPG,"98% хлопок,
2% эластан,
подкладка кармана: 60% хлопок,
40% полиэстер",4A-828RL-1101-15,Синий,268594.0,,,,Regular fit,,,"Название: Синие джинсы regular fit. Описание: Брюки KANZLER, модель из денима, крой regular fit. Цвет: темно-синий. Материал: хлопок 98%, эластан 2%. Конструкция: вытачки сзади для посадки, карманы в рамку с пуговицей. Сохраняет форму, адаптируется к фигуре. Параметры модели: рост 192, обхваты 108-83-102. Размер на модели: 34.. Атрибуты: состав: 98% хлопок, 2% эластан, подкладка кармана: 60% хлопок, 40% полиэстер; цвет: Синий; силуэт: Regular fit.","Брюки KANZLER, модель из денима, крой regular fit. Цвет: темно-синий. Материал: хлопок 98%, эластан 2%. Конструкция: вытачки сзади для посадки, карманы в рамку с пуговицей. Сохраняет форму, адаптируется к фигуре.

Параметры модели: рост 192, обхваты 108-83-102. Размер на модели: 34."
https://kanzler-style.ru/product/polo-r268511/,Коричневое поло из шерсти,0,,"Поло KANZLER из тонкого шерстяного трикотажа оттенка молочного шоколада хорошо сочетается с джинсами в повседневных аутфитах и с пиджаком — в современных деловых образах. Трикотаж мягко облегает тело. Передняя часть украшена приятным слегка фактурным узором. Широкая трикотажная резинка обеспечивает хорошую посадку и надежно держит края. Ткань сделана из 100-процентой шерсти. Тонкие натуральные волокна быстро восстанавливают форму, не мнутся, придают материалу благородный вид и сохраняют тепло тела, защищая от холода и перегревания.

Параметры модели: рост 192, 101-76-97
Размер на модели: M",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/875/1063_1598_2/4q8t6qe0bj5m0pvi43g1kwfbcbkj7ufj.JPG,100% шерсть,4A-671WT-0447-25,Коричневый,268511.0,Полуприлегающая,,,,,,"Название: Коричневое поло из шерсти. Описание: Поло KANZLER из тонкого шерстяного трикотажа молочно-шоколадного оттенка. Прилегающий крой. Передняя часть с фактурным узором. Широкая трикотажная резинка по краю. Материал: 100% шерсть. Сохраняет форму, не мнется, регулирует теплообмен.. Атрибуты: состав: 100% шерсть; цвет: Коричневый; степень облегания: Полуприлегающая.","Поло KANZLER из тонкого шерстяного трикотажа молочно-шоколадного оттенка. Прилегающий крой. Передняя часть с фактурным узором. Широкая трикотажная резинка по краю. Материал: 100% шерсть. Сохраняет форму, не мнется, регулирует теплообмен."
https://kanzler-style.ru/product/bryuki-r268661/,Брюки из хлопка,3 990,6 990,"Серые брюки KANZLER с эффектом выгоревшей ткани на кулиске привнесут в домашний отдых невероятный комфорт. Мягкая универсальная модель с карманами создана для расслабленного отдыха — спокойных вечеров в домашней обстановке или загородного уикенда. Для создания костюма ее можно дополнить свободной серой футболкой KANZLER из хлопка. Шнурок-завязка позволяет регулировать объем талии и плотность посадки. Прочная качественная ткань неприхотлива в уходе и отличается хорошей износоустойчивостью. Чистый гипоаллергенный хлопок поддерживает свежесть и приятную для тела температуру.

Параметры модели: рост 192, 101-76-97
Размер на модели: M",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/da1/1063_1598_2/sg32rq6dvy8lvvnssaelj24qoroz5a1b.JPG,100% хлопок,4A-H42WT-0602-05,Серый,268661.0,Свободная,,,,,,"Название: Брюки из хлопка. Описание: Брюки KANZLER серые с эффектом выгоревшей ткани. Модель с кулиской и шнурком-завязкой для регулировки объема талии. Карманы. Прямой крой, расслабленная посадка. Материал: 100% хлопок, гипоаллергенный. Уход: неприхотливы, износостойкие. Параметры модели: рост 192, замеры 101-76-97. Размер на модели: M.. Атрибуты: состав: 100% хлопок; цвет: Серый; степень облегания: Свободная.","Брюки KANZLER серые с эффектом выгоревшей ткани. Модель с кулиской и шнурком-завязкой для регулировки объема талии. Карманы. Прямой крой, расслабленная посадка. Материал: 100% хлопок, гипоаллергенный. Уход: неприхотливы, износостойкие.

Параметры модели: рост 192, замеры 101-76-97. Размер на модели: M."
https://kanzler-style.ru/product/bryuki-r268664/,Джоггеры на кулиске,4 990,5 990,"Серые джоггеры KANZLER на кулиске с фирменной вышивкой на заднем кармане — идеальная одежда для пробежки или прогулки в парке, которая делает движения легкими, а настроение — бодрым. Удобный свободный крой и эластичная ткань брюк позволяют двигаться активно в свое удовольствие. При этом линия талии остается на заданном уровне благодаря кулиске с надежным шнурком. Материал из полиэстера не боится капризов погоды и хорошо защищает от ветра. Доля спандекса помогает сохранять ткани первозданный вид и не растягиваться даже при самых интенсивных тренировках.

Параметры модели: рост 192, 101-76-97
Размер на модели: M",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/7e0/1063_1598_2/vglqf48ixpqmwhaz945tsydluz2anp2p.JPG,"91% полиэстер,
9% спандекс",4A-H42WT-0605-12,Серый,268664.0,Свободная,,,,,,"Название: Джоггеры на кулиске. Описание: Джоггеры KANZLER серого цвета на кулиске с регулировочным шнурком. Свободный крой, эластичная ткань из полиэстера с добавлением спандекса для сохранения формы. Задний карман с фирменной вышивкой. Защита от ветра.. Атрибуты: состав: 91% полиэстер, 9% спандекс; цвет: Серый; степень облегания: Свободная.","Джоггеры KANZLER серого цвета на кулиске с регулировочным шнурком. Свободный крой, эластичная ткань из полиэстера с добавлением спандекса для сохранения формы. Задний карман с фирменной вышивкой. Защита от ветра."
https://kanzler-style.ru/product/rubashka-r268663/,Рубашка домашняя,4 990,5 990,"Свободная серая рубашка KANZLER с фирменной вышивкой на кармане — воплощение уюта, незаменимая вещь для отдыха дома. В ней удобно заниматься неспешными повседневными делами и релаксировать после рабочего дня. Она сшита из современной мягкой немнущейся ткани (полиэстер со спандексом), которая всегда выглядит аккуратно. Крой достаточно свободный, передняя часть рубашка короче спинки, по бокам — небольшие разрезы. Для создания единого комплекта рубашку можно дополнить серыми домашними брюками KANZLER.

Параметры модели: рост 192, 101-76-97
Размер на модели: M",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/9f4/1063_1598_2/fmn8ov4wk9md9ka8xf040az96de99moh.JPG,"91% полиэстер,
9% спандекс",4A-H72WT-0604-12,Серый,268663.0,Полуприлегающая,,,,,,"Название: Рубашка домашняя. Описание: Рубашка домашняя KANZLER. Свободный крой, передняя часть короче спинки, боковые разрезы. Материал: полиэстер со спандексом, мягкая немнущаяся ткань. Цвет: серый. Фирменная вышивка на кармане. Сочетается с серыми домашними брюками KANZLER. Параметры модели: рост 192, 101-76-97 Размер на модели: M. Атрибуты: состав: 91% полиэстер, 9% спандекс; цвет: Серый; степень облегания: Полуприлегающая.","Рубашка домашняя KANZLER. Свободный крой, передняя часть короче спинки, боковые разрезы. Материал: полиэстер со спандексом, мягкая немнущаяся ткань. Цвет: серый. Фирменная вышивка на кармане. Сочетается с серыми домашними брюками KANZLER.

Параметры модели: рост 192, 101-76-97
Размер на модели: M"
https://kanzler-style.ru/product/bryuki-r268117/,Брюки Limited edition из итальянской шерстяной ткани Bottoli,16 990,19 990,"Классические приталенные брюки KANZLER — универсальная пара на каждый день. Модель из премиальной коллекции Limited edition из итальянской шерстяной ткани Bottoli. Выполнен из плотного и согревающего материала от итальянской фабрики Bottoli, известной своими премиальными тканями и оригинальными расцветками. Благодаря эластану в составе материал прекрасно тянется и идеально садится по фигуре. Обратите внимание на эффект разноцветных вкраплений, который создается благодаря особому переплетению нитей. Наши стилисты советуют дополнить изделие пиджаком в тон и белой классической сорочкой.

Параметры модели: рост 189, 102-80-99
Размер на модели: 50",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/cf8/1063_1598_2/4poe1g4rhhbf0znnuxn4ibvn33yl1hvz.jpg,"98% шерсть,
2% эластан,
подкладка: 100% вискоза",4А-236TL-1802-04,Серый,268117.0,,Итальянская ткань Bottoli,,Slim fit,,,"Название: Брюки Limited edition из итальянской шерстяной ткани Bottoli. Описание: Брюки KANZLER Limited edition приталенного кроя. Материал: шерстяная ткань Bottoli (Италия) с эластаном, плотная, согревающая, с эффектом разноцветных вкраплений. Конструкция: классический пояс, застежка-молния и пуговица, прорезные карманы спереди, накладные карманы сзади. Силуэт прилегающий.. Атрибуты: состав: 98% шерсть, 2% эластан, подкладка: 100% вискоза; цвет: Серый; силуэт: Slim fit; уникальные свойства: Итальянская ткань Bottoli.","Брюки KANZLER Limited edition приталенного кроя. Материал: шерстяная ткань Bottoli (Италия) с эластаном, плотная, согревающая, с эффектом разноцветных вкраплений. Конструкция: классический пояс, застежка-молния и пуговица, прорезные карманы спереди, накладные карманы сзади. Силуэт прилегающий."
https://kanzler-style.ru/product/kurtka-r268574/,Пуховик удлиненный с водоотталкивающей обработкой,19 990,49 990,"Черный удлиненный пуховик KANZLER — практичная модель, созданная для комфортных поездок за город, прогулок и путешествий. Он сочетает стильный дизайн с высокими функциональными характеристиками, обеспечивая безупречную защиту от холода. В составе наполнителя: 90% пух и 10% перо. Пуховик обладает максимальной теплоизоляцией и удивительной легкостью, сохраняя тепло даже в самых суровых условиях. Специальная водоотталкивающая обработка материала (waterproof) предотвращает проникновение влаги во время дождя или мокрого снега, а горизонтальная стежка усиливает согревающий эффект. Высокий воротник надежно защищает шею и лицо от холодного ветра, застежка на пуговицы и кнопки добавляет практичности. Технологичные материалы и универсальный дизайн делают пуховик идеальным спутником для любых погодных условий.

Параметры модели: рост 189, 102-80-99
Размер на модели: 50",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/7d5/1063_1598_2/ccxbpcq3g9etg4fx2k75tyzksihh62wj.JPG,"100% полиэстер,
наполнитель: 90% пух,
10% перо,
подкладка: 100% полиэстер",4A-111WT-0305-07,Черный,268574.0,Полуприлегающая,Водоотталкивающая обработка,до -20℃,,,,"Название: Пуховик удлиненный с водоотталкивающей обработкой. Описание: Пуховик KANZLER черного цвета. Удлиненный крой. Наполнитель: 90% пух, 10% перо. Водоотталкивающая ткань. Горизонтальная стежка. Высокий воротник. Застежка на пуговицы и кнопки. Параметры модели: рост 189, грудь 102, талия 80, бедра 99. Размер на модели: 50.. Атрибуты: состав: 100% полиэстер, наполнитель: 90% пух, 10% перо, подкладка: 100% полиэстер; цвет: Черный; степень облегания: Полуприлегающая; уникальные свойства: Водоотталкивающая обработка; температурный режим: до -20℃.","Пуховик KANZLER черного цвета. Удлиненный крой. Наполнитель: 90% пух, 10% перо. Водоотталкивающая ткань. Горизонтальная стежка. Высокий воротник. Застежка на пуговицы и кнопки. Параметры модели: рост 189, грудь 102, талия 80, бедра 99. Размер на модели: 50."
https://kanzler-style.ru/product/sorochka-r268013/,"Белая сорочка из хлопка, легкая в уходе",6 990,,"Для пошива классической белоснежной сорочки использовали мягкую хлопковую ткань, не уступающую по гладкости шелку. Фасон Regular fit оптимально подходит для большинства типов фигур, обеспечивая удобную и комфортную посадку. Гладкая ткань с матовым финишем отлично пропускает воздух. Натуральный материал сохраняет ощущение свежести в течение всего дня, белоснежный цвет воплощает чистоту и элегантность, придавая вашему образу безупречный вид. Наши стилисты рекомендуют сочетать эту модель с костюмными брюками, дополнив образ стильными лоферами. Рубашка KANZLER с отложным воротником и длинными рукавами будет уместна в офисе, на официальных мероприятиях и деловых встречах. Классический крой и универсальный цвет идеально подходит для создания строгого делового образа.

Параметры модели: рост 191, 97-77-99
Размер на модели: 40",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/40f/1063_1598_2/m2f2vt9tlwvoi6x3lat4s07d6z6l989x.JPG,100% хлопок,NN-401RL-1104-02,Белый,268013.0,Свободная,Легкая утюжка,,Regular fit,,,"Название: Белая сорочка из хлопка, легкая в уходе. Описание: Рубашка KANZLER. Модель с отложным воротником и длинными рукавами. Крой Regular fit. Цвет белый. Материал: мягкий хлопок с матовой гладкой поверхностью, воздухопроницаемый. Подходит для офиса и деловых мероприятий.. Атрибуты: состав: 100% хлопок; цвет: Белый; силуэт: Regular fit; степень облегания: Свободная; уникальные свойства: Легкая утюжка.","Рубашка KANZLER. Модель с отложным воротником и длинными рукавами. Крой Regular fit. Цвет белый. Материал: мягкий хлопок с матовой гладкой поверхностью, воздухопроницаемый. Подходит для офиса и деловых мероприятий."
https://kanzler-style.ru/product/bryuki-sportivnye-r268672/,Синие спортивные брюки из хлопка,5 990,8 990,"Удобные синие брюки KANZLER из хлопка на кулиске предназначены для спортивных занятий и активного отдыха. Белые широкие лампасы задают вертикальное направление и придают модели легкость и динамичность. Ткань из хлопка (95%) — наилучший материал для поддержания оптимальной температуры и свежести тела. Небольшая добавка спандекса служит для прочности и эластичности. Для создания спортивного костюма спортивные брюки можно дополнить синей хлопковой толстовкой KANZLER на молнии с белыми боковыми вставками.

Параметры модели: рост 192, 101-76-97
Размер на модели: M",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/2ed/1063_1598_2/3za0m38vmoo1mi5bm76d5kizkxx4ehlp.JPG,"95% хлопок,
5% спандекс",4A-368WT-0615-12,Синий,268672.0,Свободная,,,,,,"Название: Синие спортивные брюки из хлопка. Описание: Брюки KANZLER из хлопка (95%) с добавкой спандекса. Синий цвет с белыми широкими лампасами. Крой спортивный, застежка на кулиске. Предназначены для спортивных занятий и активного отдыха. Могут комплектоваться с синей хлопковой толстовкой KANZLER на молнии с белыми боковыми вставками. Параметры модели: рост 192, 101-76-97 Размер на модели: M. Атрибуты: состав: 95% хлопок, 5% спандекс; цвет: Синий; степень облегания: Свободная.","Брюки KANZLER из хлопка (95%) с добавкой спандекса. Синий цвет с белыми широкими лампасами. Крой спортивный, застежка на кулиске. Предназначены для спортивных занятий и активного отдыха. Могут комплектоваться с синей хлопковой толстовкой KANZLER на молнии с белыми боковыми вставками.

Параметры модели: рост 192, 101-76-97
Размер на модели: M"
https://kanzler-style.ru/product/futbolka-r268660/,Серая футболка из хлопка,2 990,5 990,"Серая футболка KANZLER с эффектом выгоревшей ткани, украшенная на груди логотипом и слоганом «Aspire to Inspire» (англ. «стремиться вдохновлять»), придает любому повседневному образу брутальность. Модель идеально подходит для уикенда и вечеров в уютной домашней обстановке. Свободный крой не ограничивает движений. Качественная ткань неприхотлива в уходе и отличается хорошей износоустойчивостью. Чистый гипоаллергенный хлопок поддерживает свежесть и приятную для тела температуру.

Параметры модели: рост 192, 101-76-97
Размер на модели: M",https://cdn.kanzler-style.ru/upload/resize_cache/iblock/549/1063_1598_2/7gixtpluqje0fxfzmp1vltrvahpuug3y.JPG,100% хлопок,4A-H12WT-0601-05,Серый,268660.0,Полуприлегающая,,,,,,Название: Серая футболка из хлопка. Описание: Футболка KANZLER серого цвета с эффектом выгоревшей ткани. Прилегающий крой. На груди принт: логотип и слоган «Aspire to Inspire». Материал: 100% хлопок. Уход: машинная стирка.. Атрибуты: состав: 100% хлопок; цвет: Серый; степень облегания: Полуприлегающая.,Футболка KANZLER серого цвета с эффектом выгоревшей ткани. Прилегающий крой. На груди принт: логотип и слоган «Aspire to Inspire». Материал: 100% хлопок. Уход: машинная стирка.
