title,price,old_price,url,description,brand,price_num,old_price_num,doc_text,len_text
YEEZY 350 SULFUR,54 990,от 115 490 ₽,https://nikitaefremov.ru/catalog/shoes/yeezy_350_sulfur/,"Yeezy 350 Sulfur — легендарная модель Yeezy Boost 350 от Канье Уэста в новой расцветке. Основа кроссовок изготовлена по инновационной технологии Primeknit в теплом матовом зеленом оттенке. Полупрозрачная полоса сбоку, шнурки в тон пары. Подошва с использованием амортизирующей технологии Boost завершает дизайн. Релиз состоялся в мае 2020 года.",YEEZY,54990.0,115490.0,"YEEZY 350 SULFUR Yeezy 350 Sulfur — легендарная модель Yeezy Boost 350 от Канье Уэста в новой расцветке. Основа кроссовок изготовлена по инновационной технологии Primeknit в теплом матовом зеленом оттенке. Полупрозрачная полоса сбоку, шнурки в тон пары. Подошва с использованием амортизирующей технологии Boost завершает дизайн. Релиз состоялся в мае 2020 года.",361
ADIDAS YEEZY BOOST 350 V2 ONYX,19 990,от 69 290 ₽,https://nikitaefremov.ru/catalog/shoes/adidas_yeezy_boost_350_v2_onyx/,"Купить adidas Yeezy Boost 350 V2 Onyx — оригинальные кроссовки от adidas и Kanye West
Стильные и универсальные кроссовки adidas Yeezy Boost 350 V2 Onyx в чёрном цвете подойдут к любому образу. Верх из дышащего Primeknit, фирменная подошва с амортизацией Boost, удобная посадка и премиальные материалы. Официальная гарантия подлинности. Быстрая доставка по России.
Закажите",YEEZY,19990.0,69290.0,"ADIDAS YEEZY BOOST 350 V2 ONYX Купить adidas Yeezy Boost 350 V2 Onyx — оригинальные кроссовки от adidas и Kanye West
Стильные и универсальные кроссовки adidas Yeezy Boost 350 V2 Onyx в чёрном цвете подойдут к любому образу. Верх из дышащего Primeknit, фирменная подошва с амортизацией Boost, удобная посадка и премиальные материалы. Официальная гарантия подлинности. Быстрая доставка по России.
Закажите",403
NIKE AIR JORDAN 3 RETRO BLACK CAT (2025),от 37 990 ₽,,https://nikitaefremov.ru/catalog/shoes/nike_air_jordan_3_retro_black_cat_2025/,"Nike Air Jordan 3 Retro Black Cat (2025) – это невероятно ожидаемая пара кроссовок, которая обещает стать настоящим хитом среди поклонников марки. Сохраняя фирменные элементы оригинальной модели, эта версия выделяется своим элегантным черным дизайном, который отлично сочетается с различными стилями одежды. Благодаря высококачественным материалам и передовым технологиям амортизации, кроссовки обеспечивают максимальный комфорт и долговечность. Nike Air Jordan 3 Retro Black Cat станет идеальным выбором как для активного образа жизни, так и для повседневных выходов. Эти кроссовки не только подчеркнут ваш уникальный стиль, но и станут отличным дополнением к коллекции настоящих ценителей кроссовок. Не пропустите шанс стать обладателем этого легендарного образца уличной моды!","NIKE, INC.",37990.0,,"NIKE AIR JORDAN 3 RETRO BLACK CAT (2025) Nike Air Jordan 3 Retro Black Cat (2025) – это невероятно ожидаемая пара кроссовок, которая обещает стать настоящим хитом среди поклонников марки. Сохраняя фирменные элементы оригинальной модели, эта версия выделяется своим элегантным черным дизайном, который отлично сочетается с различными стилями одежды. Благодаря высококачественным материалам и передовым технологиям амортизации, кроссовки обеспечивают максимальный комфорт и долговечность. Nike Air Jordan 3 Retro Black Cat станет идеальным выбором как для активного образа жизни, так и для повседневных выходов. Эти кроссовки не только подчеркнут ваш уникальный стиль, но и станут отличным дополнением к коллекции настоящих ценителей кроссовок. Не пропустите шанс стать обладателем этого легендарного образца уличной моды!",820
NIKE CALM SLIDE SAIL (W),3 990,от 9 990 ₽,https://nikitaefremov.ru/catalog/shoes/nike_calm_slide_sail_w/,"Nike Calm Slide Sail — это удобные и стильные женские шлепанцы, созданные для тех, кто ценит комфорт в повседневной жизни. Выполненные в нежном оттенке Sail, они отличаются минималистичным дизайном и мягкой подошвой, которая обеспечивает приятное ощущение при носке. Эти слайды идеально подходят для отдыха у бассейна, прогулок по городу или домашних уютных дней. В основе модели — легкие материалы, которые позволяют ногам дышать и не утомляют при длительном использовании. Простая и элегантная форма делает их универсальным дополнением к летним образам, добавляя нотки расслабленности и свежести.",YEEZY,3990.0,9990.0,"NIKE CALM SLIDE SAIL (W) Nike Calm Slide Sail — это удобные и стильные женские шлепанцы, созданные для тех, кто ценит комфорт в повседневной жизни. Выполненные в нежном оттенке Sail, они отличаются минималистичным дизайном и мягкой подошвой, которая обеспечивает приятное ощущение при носке. Эти слайды идеально подходят для отдыха у бассейна, прогулок по городу или домашних уютных дней. В основе модели — легкие материалы, которые позволяют ногам дышать и не утомляют при длительном использовании. Простая и элегантная форма делает их универсальным дополнением к летним образам, добавляя нотки расслабленности и свежести.",623
ADIDAS GAZELLE INDOOR TURQOISE CHALK WHITE,от 25 890 ₽,,https://nikitaefremov.ru/catalog/shoes/adidas_gazelle_indoor_turqoise_chalk_white/,"Представляем Adidas Gazelle Indoor в изысканном оттенке Turquoise Chalk White — идеальный выбор для тех, кто ценит стиль и комфорт. Эти кроссовки воплощают культовый дизайн с современными акцентами, обеспечивая непревзойденное удобство и поддержку на каждом шагу. Верх из высококачественного материала гарантирует долговечность, а мягкая стелька обеспечивает комфорт даже при длительном ношении. Идеально подходят для активной городской жизни и подчёркивают ваш уникальный стиль. Выделитесь с Adidas Gazelle Indoor!",ADIDAS,25890.0,,"ADIDAS GAZELLE INDOOR TURQOISE CHALK WHITE Представляем Adidas Gazelle Indoor в изысканном оттенке Turquoise Chalk White — идеальный выбор для тех, кто ценит стиль и комфорт. Эти кроссовки воплощают культовый дизайн с современными акцентами, обеспечивая непревзойденное удобство и поддержку на каждом шагу. Верх из высококачественного материала гарантирует долговечность, а мягкая стелька обеспечивает комфорт даже при длительном ношении. Идеально подходят для активной городской жизни и подчёркивают ваш уникальный стиль. Выделитесь с Adidas Gazelle Indoor!",558
NEW BALANCE 2002R DEEP TAUPE,от 25 190 ₽,,https://nikitaefremov.ru/catalog/shoes/new_balance_2002r_deep_taupe/,"Представляем кроссовки New Balance 2002R Deep Taupe — воплощение стиля и комфорта. Эти кроссовки сочетают в себе ретро-эстетику и современные технологии, обеспечивая непревзойденное удобство в каждом шаге. Верх из премиальной замши и сетчатого материала создает дышащую и прочную конструкцию, а амортизационная подошва ABZORB и технология N-ergy гарантируют поддержку и смягчение ударов. Идеальны для активного дня в городе или расслабленной прогулки. Сделайте шаг к совершенству с New Balance 2002R Deep Taupe!",NEW BALANCE,25190.0,,"NEW BALANCE 2002R DEEP TAUPE Представляем кроссовки New Balance 2002R Deep Taupe — воплощение стиля и комфорта. Эти кроссовки сочетают в себе ретро-эстетику и современные технологии, обеспечивая непревзойденное удобство в каждом шаге. Верх из премиальной замши и сетчатого материала создает дышащую и прочную конструкцию, а амортизационная подошва ABZORB и технология N-ergy гарантируют поддержку и смягчение ударов. Идеальны для активного дня в городе или расслабленной прогулки. Сделайте шаг к совершенству с New Balance 2002R Deep Taupe!",540
NIKE AIR JORDAN 4 RETRO RED CEMENT,от 54 590 ₽,,https://nikitaefremov.ru/catalog/shoes/nike_air_jordan_4_retro_red_cement/,"Представляем Nike Air Jordan 4 Retro Red Cement — воплощение стиля и комфорта. Эти культовые кроссовки сочетают в себе легендарный дизайн и современные технологии, обеспечивая непревзойденное удобство и долговечность. Яркий красный цвет с элементами цементного серого и черного придаёт им дерзкий и модный вид, который привлечет внимание в любой обстановке. Идеальны как для повседневной носки, так и для коллекционеров. Подчеркните свою индивидуальность с Air Jordan 4 Retro Red Cement и шагайте в ногу со временем!","NIKE, INC.",54590.0,,"NIKE AIR JORDAN 4 RETRO RED CEMENT Представляем Nike Air Jordan 4 Retro Red Cement — воплощение стиля и комфорта. Эти культовые кроссовки сочетают в себе легендарный дизайн и современные технологии, обеспечивая непревзойденное удобство и долговечность. Яркий красный цвет с элементами цементного серого и черного придаёт им дерзкий и модный вид, который привлечет внимание в любой обстановке. Идеальны как для повседневной носки, так и для коллекционеров. Подчеркните свою индивидуальность с Air Jordan 4 Retro Red Cement и шагайте в ногу со временем!",551
NIKE AIR JORDAN 1 RETRO HIGH OG PALOMINO (GS),от 38 790 ₽,,https://nikitaefremov.ru/catalog/shoes/nike_air_jordan_1_retro_high_og_palomino_gs/,"Откройте для себя легендарный стиль с Nike Air Jordan 1 Retro High OG Palomino (GS). Эти кроссовки сочетают в себе классический дизайн и современный комфорт, создавая уникальный образ для юных модников. Верх из натуральной кожи в изысканном цвете ""Паломино"" обеспечивает долговечность и премиальный вид. Отличная амортизация и поддержка стопы делают их идеальными для активного дня. Станьте обладателем культовой модели, которая подчеркнет ваш стиль и подарит уверенность в каждом шаге!","NIKE, INC.",38790.0,,"NIKE AIR JORDAN 1 RETRO HIGH OG PALOMINO (GS) Откройте для себя легендарный стиль с Nike Air Jordan 1 Retro High OG Palomino (GS). Эти кроссовки сочетают в себе классический дизайн и современный комфорт, создавая уникальный образ для юных модников. Верх из натуральной кожи в изысканном цвете ""Паломино"" обеспечивает долговечность и премиальный вид. Отличная амортизация и поддержка стопы делают их идеальными для активного дня. Станьте обладателем культовой модели, которая подчеркнет ваш стиль и подарит уверенность в каждом шаге!",532
PUMA SPEEDCAT PREMIUM SHADOW GREY MATTE SILVER,от 29 790 ₽,,https://nikitaefremov.ru/catalog/shoes/puma_speedcat_premium_shadow_grey_matte_silver/,"Откройте для себя идеальное сочетание стиля и производительности с кроссовками Puma Speedcat Premium в цвете Shadow Grey Matte Silver. Эти элегантные и спортивные обувь идеально подходит как для автоспорта, так и для повседневной носки. Изготовленные из высококачественных материалов, они обеспечивают отличную поддержку и комфорт, а уникальный дизайн с матовым серебристым акцентом придаёт вашему образу современный вид. Легкая подошва обеспечивает отличное сцепление и маневренность, что делает их идеальными для активного образа жизни.",PUMA,29790.0,,"PUMA SPEEDCAT PREMIUM SHADOW GREY MATTE SILVER Откройте для себя идеальное сочетание стиля и производительности с кроссовками Puma Speedcat Premium в цвете Shadow Grey Matte Silver. Эти элегантные и спортивные обувь идеально подходит как для автоспорта, так и для повседневной носки. Изготовленные из высококачественных материалов, они обеспечивают отличную поддержку и комфорт, а уникальный дизайн с матовым серебристым акцентом придаёт вашему образу современный вид. Легкая подошва обеспечивает отличное сцепление и маневренность, что делает их идеальными для активного образа жизни.",585
ADIDAS GAZELLE EARTH STRATA (W),от 19 590 ₽,,https://nikitaefremov.ru/catalog/shoes/adidas_gazelle_earth_strata_w/,"Adidas Gazelle Earth Strata — это стильные кроссовки, которые идеально сочетают в себе классический дизайн и современный комфорт. С их мягким замшевым верхом в теплых земляных тонах, эти кроссовки добавят нотку элегантности в любой образ. Удобная подошва обеспечивает отличное сцепление и поддержку, а минималистичный стиль делает их универсальными для сочетания с различной одеждой.",ADIDAS,19590.0,,"ADIDAS GAZELLE EARTH STRATA (W) Adidas Gazelle Earth Strata — это стильные кроссовки, которые идеально сочетают в себе классический дизайн и современный комфорт. С их мягким замшевым верхом в теплых земляных тонах, эти кроссовки добавят нотку элегантности в любой образ. Удобная подошва обеспечивает отличное сцепление и поддержку, а минималистичный стиль делает их универсальными для сочетания с различной одеждой.",415
NIKE AIR JORDAN 1 RETRO HIGH ROYAL TOE GS,от 25 790 ₽,,https://nikitaefremov.ru/catalog/shoes/nike_air_jordan_1_retro_high_royal_toe_gs/,"Nike Air Jordan 1 Retro High Royal Toe — легендарная пара Air Jordan 1 High в уже знакомой фанатам бренда палитре. Кроссовки объединяют дизайн моделей Jordan 1 Royal и Black Toe 1. Основа из высококачественной белой кожи с контрастными черными накладками и насыщенно-синими деталями. Swoosh на боковых панелях, эмблема «Wings» на лодыжке, вышивка «Nike Air» на язычке. Двухцветная подошва с амортизацией в тон пары завершает дизайн. Релиз состоялся в мае 2020 года.","NIKE, INC.",25790.0,,"NIKE AIR JORDAN 1 RETRO HIGH ROYAL TOE GS Nike Air Jordan 1 Retro High Royal Toe — легендарная пара Air Jordan 1 High в уже знакомой фанатам бренда палитре. Кроссовки объединяют дизайн моделей Jordan 1 Royal и Black Toe 1. Основа из высококачественной белой кожи с контрастными черными накладками и насыщенно-синими деталями. Swoosh на боковых панелях, эмблема «Wings» на лодыжке, вышивка «Nike Air» на язычке. Двухцветная подошва с амортизацией в тон пары завершает дизайн. Релиз состоялся в мае 2020 года.",507
UGG SNOW SLIP ON GREY (W),от 27 990 ₽,,https://nikitaefremov.ru/catalog/shoes/ugg_snow_slip_on_grey_w/,"UGG Snow Slip on Grey - это женские зимние ботинки от известного бренда UGG, представленные в элегантном сером цвете. Эти ботинки сочетают в себе классический уют и качество, за которые UGG известен по всему миру. Они выполнены из высококачественной овчины и водонепроницаемого материала, что делает их идеальными для холодной и снежной погоды. Дизайн Snow Slip on уникален тем, что предлагает легкость надевания благодаря безшнуровочной конструкции, обеспечивая при этом надежную защиту и тепло. Внутренняя подкладка из мягкой овчины гарантирует комфорт и сохранение тепла даже в самые морозные дни. Подошва с хорошим сцеплением обеспечивает уверенность при ходьбе по скользким поверхностям.",UGG,27990.0,,"UGG SNOW SLIP ON GREY (W) UGG Snow Slip on Grey - это женские зимние ботинки от известного бренда UGG, представленные в элегантном сером цвете. Эти ботинки сочетают в себе классический уют и качество, за которые UGG известен по всему миру. Они выполнены из высококачественной овчины и водонепроницаемого материала, что делает их идеальными для холодной и снежной погоды. Дизайн Snow Slip on уникален тем, что предлагает легкость надевания благодаря безшнуровочной конструкции, обеспечивая при этом надежную защиту и тепло. Внутренняя подкладка из мягкой овчины гарантирует комфорт и сохранение тепла даже в самые морозные дни. Подошва с хорошим сцеплением обеспечивает уверенность при ходьбе по скользким поверхностям.",718
NEW BALANCE 990 V3 PATTA,от 101 790 ₽,,https://nikitaefremov.ru/catalog/shoes/new_balance_990_v3_patta/,"Откройте для себя уникальное сочетание стиля и комфорта с New Balance 990 V3 Patta. Эти кроссовки, созданные в сотрудничестве с легендарным брендом Patta, идеально подходят для тех, кто ценит качество и эксклюзивность. Верх из премиальной замши и сетчатых вставок обеспечивает отличную вентиляцию, а фирменная амортизация ENCAP гарантирует поддержку и комфорт при каждом шаге. Стильный дизайн в сдержанных тонах делает их универсальным выбором для любого гардероба. Подчеркните свою индивидуальность с New Balance 990 V3 Patta и наслаждайтесь комфортом каждый день!",NEW BALANCE,101790.0,,"NEW BALANCE 990 V3 PATTA Откройте для себя уникальное сочетание стиля и комфорта с New Balance 990 V3 Patta. Эти кроссовки, созданные в сотрудничестве с легендарным брендом Patta, идеально подходят для тех, кто ценит качество и эксклюзивность. Верх из премиальной замши и сетчатых вставок обеспечивает отличную вентиляцию, а фирменная амортизация ENCAP гарантирует поддержку и комфорт при каждом шаге. Стильный дизайн в сдержанных тонах делает их универсальным выбором для любого гардероба. Подчеркните свою индивидуальность с New Balance 990 V3 Patta и наслаждайтесь комфортом каждый день!",590
PUMA SPEEDCAT OG TEAM ROYAL WHITE,11 990,от 21 990 ₽,https://nikitaefremov.ru/catalog/shoes/puma_speedcat_og_team_royal_white/,"Откройте для себя легендарный стиль и комфорт с кроссовками Puma Speedcat OG Team Royal White – культовая модель, вдохновлённая автоспортом. Идеальны для повседневной носки и поклонников гоночной эстетики: низкий профиль, замшевая верхняя часть и фирменные детали Puma в синем и белом цветах. Отличный выбор для тех, кто ценит скорость, стиль и комфорт.",PUMA,11990.0,21990.0,"PUMA SPEEDCAT OG TEAM ROYAL WHITE Откройте для себя легендарный стиль и комфорт с кроссовками Puma Speedcat OG Team Royal White – культовая модель, вдохновлённая автоспортом. Идеальны для повседневной носки и поклонников гоночной эстетики: низкий профиль, замшевая верхняя часть и фирменные детали Puma в синем и белом цветах. Отличный выбор для тех, кто ценит скорость, стиль и комфорт.",387
NIKE AIR JORDAN 11 RETRO LEGEND BLUE (2024),от 29 990 ₽,,https://nikitaefremov.ru/catalog/shoes/nike_air_jordan_11_retro_legend_blue_2024/,"Nike Air Jordan 11 Retro Legend Blue (2024) – это обновленная версия культовых кроссовок, которые подарили миру неповторимый стиль и комфорт. Выпущенные в ограниченном количестве, эти кроссовки обладают классическим силуэтом и изысканным сочетанием белого и легендарного синего оттенка, придающим им уникальность. Верхняя часть выполнена из качественных материалов, включая гладкую кожу и сетку, что обеспечивает отличную поддержку и воздухопроницаемость. Иконой не только в мире баскетбола, но и уличной моды, Nike Air Jordan 11 Retro Legend Blue идеально подходят как для активного отдыха, так и для повседневной носки. Эти кроссовки не просто обувь, а символ статуса и индивидуальности. Не упустите возможность дополнить свою коллекцию этой стильной и долгожданной моделью!","NIKE, INC.",29990.0,,"NIKE AIR JORDAN 11 RETRO LEGEND BLUE (2024) Nike Air Jordan 11 Retro Legend Blue (2024) – это обновленная версия культовых кроссовок, которые подарили миру неповторимый стиль и комфорт. Выпущенные в ограниченном количестве, эти кроссовки обладают классическим силуэтом и изысканным сочетанием белого и легендарного синего оттенка, придающим им уникальность. Верхняя часть выполнена из качественных материалов, включая гладкую кожу и сетку, что обеспечивает отличную поддержку и воздухопроницаемость. Иконой не только в мире баскетбола, но и уличной моды, Nike Air Jordan 11 Retro Legend Blue идеально подходят как для активного отдыха, так и для повседневной носки. Эти кроссовки не просто обувь, а символ статуса и индивидуальности. Не упустите возможность дополнить свою коллекцию этой стильной и долгожданной моделью!",820
ADIDAS ADILETTE 22 CLOUD WHITE CORE BLACK,2 990,от 10 990 ₽,https://nikitaefremov.ru/catalog/shoes/adidas_adilette_22_cloud_white_core_black/,"Adidas Adilette 22 Cloud White Core Black — это идеальное сочетание стиля и комфорта для повседневной жизни. Эти сандалии, выполненные из качественных материалов, обеспечивают легкость и дышащие свойства, что делает их идеальными для летних прогулок или отдыха у бассейна. Элегантный минималистичный дизайн легко вписывается в любой образ, а мягкая подошва гарантирует удобство при каждом шаге.",ADIDAS,2990.0,10990.0,"ADIDAS ADILETTE 22 CLOUD WHITE CORE BLACK Adidas Adilette 22 Cloud White Core Black — это идеальное сочетание стиля и комфорта для повседневной жизни. Эти сандалии, выполненные из качественных материалов, обеспечивают легкость и дышащие свойства, что делает их идеальными для летних прогулок или отдыха у бассейна. Элегантный минималистичный дизайн легко вписывается в любой образ, а мягкая подошва гарантирует удобство при каждом шаге.",436
NIKE AIR JORDAN 11 RETRO LOW BRED (2025),от 50 990 ₽,,https://nikitaefremov.ru/catalog/shoes/nike_air_jordan_11_retro_low_bred_2025/,"Nike Air Jordan 11 Retro Low Bred (2025) — невероятно стильные и удобные кроссовки, основанные на легендарной модели, которая стала иконой в мире баскетбольной обуви. Характерный черный верх из искустенной кожи и сетки с красными акцентами придают им выразительный внешний вид, вдохновленный классическим дизайном. Модель 2025 года сочетает в себе Эргономичную подошву и современную технологию амортизации, что делает их идеальными как для спортивных занятий, так и для повседневной носки. Nike Air Jordan 11 Retro Low Bred — это не только дань уважения наследию, но и привнесение новых трендов в мир моды. Не упустите возможность стать владельцем этой стильной модели и выделиться из толпы!","NIKE, INC.",50990.0,,"NIKE AIR JORDAN 11 RETRO LOW BRED (2025) Nike Air Jordan 11 Retro Low Bred (2025) — невероятно стильные и удобные кроссовки, основанные на легендарной модели, которая стала иконой в мире баскетбольной обуви. Характерный черный верх из искустенной кожи и сетки с красными акцентами придают им выразительный внешний вид, вдохновленный классическим дизайном. Модель 2025 года сочетает в себе Эргономичную подошву и современную технологию амортизации, что делает их идеальными как для спортивных занятий, так и для повседневной носки. Nike Air Jordan 11 Retro Low Bred — это не только дань уважения наследию, но и привнесение новых трендов в мир моды. Не упустите возможность стать владельцем этой стильной модели и выделиться из толпы!",732
ADIDAS SAMBA OG DARK BROWN TWEED,19 990,от 25 990 ₽,https://nikitaefremov.ru/catalog/shoes/adidas_samba_og_dark_brown_tweed/,"Кроссовки Adidas Samba OG Dark Brown Tweed — элегантная интерпретация легендарной модели с акцентом на текстуры и осенний стиль. Верх выполнен из твида и замши в тёмно-коричневом оттенке, что придаёт паре винтажный и премиальный вид. Классический силуэт Samba сохраняет фирменную резиновую подошву, низкий профиль и золотой брендинг. Эти кроссовки идеально подойдут для повседневного образа, сочетая комфорт, долговечность и уникальный внешний вид. Отличный выбор для ценителей ретро-эстетики и оригинального дизайна от adidas.",ADIDAS,19990.0,25990.0,"ADIDAS SAMBA OG DARK BROWN TWEED Кроссовки Adidas Samba OG Dark Brown Tweed — элегантная интерпретация легендарной модели с акцентом на текстуры и осенний стиль. Верх выполнен из твида и замши в тёмно-коричневом оттенке, что придаёт паре винтажный и премиальный вид. Классический силуэт Samba сохраняет фирменную резиновую подошву, низкий профиль и золотой брендинг. Эти кроссовки идеально подойдут для повседневного образа, сочетая комфорт, долговечность и уникальный внешний вид. Отличный выбор для ценителей ретро-эстетики и оригинального дизайна от adidas.",560
NIKE AIR JORDAN 1 RETRO HIGH OG PATENT BRED,от 29 790 ₽,,https://nikitaefremov.ru/catalog/shoes/nike_air_jordan_1_retro_high_og_patent_bred/,"Nike Air Jordan 1 Retro High OG Patent Bred — легендарная модель Air Jordan 1 High в уже известной фанатам бренда палитре. Основа пары из высококачественной глянцевой черной кожи с ярко-красными лакированными накладками. Swoosh на боковых панелях в таком же красном оттенке. Эмблема «Wings» на лодыжке, вышивка «Nike Air» на язычке. Двухцветная подошва с амортизацией завершает дизайн. Релиз состоялся декабре 2021 года.","NIKE, INC.",29790.0,,"NIKE AIR JORDAN 1 RETRO HIGH OG PATENT BRED Nike Air Jordan 1 Retro High OG Patent Bred — легендарная модель Air Jordan 1 High в уже известной фанатам бренда палитре. Основа пары из высококачественной глянцевой черной кожи с ярко-красными лакированными накладками. Swoosh на боковых панелях в таком же красном оттенке. Эмблема «Wings» на лодыжке, вышивка «Nike Air» на язычке. Двухцветная подошва с амортизацией завершает дизайн. Релиз состоялся декабре 2021 года.",464
NIKE AIR JORDAN 4 RETRO SE CRAFT PHOTON DUST (GS),16 390,от 49 990 ₽,https://nikitaefremov.ru/catalog/shoes/nike_air_jordan_4_retro_se_craft_photon_dust_gs/,"Nike Air Jordan 4 Retro SE Craft Photon Dust — это модель, которая сочетает мягкий оттенок Photon Dust с тонкими текстурными деталями и аккуратными швами. Выпущенные в серии SE, эти кроссовки отличаются сдержанным дизайном и деликатными акцентами, создающими элегантный образ. В конструкции использованы легкие материалы, что обеспечивает комфорт при повседневных прогулках и активных движениях. Эти кроссовки отлично дополнят любой стиль, добавляя нотки изящества и утонченности в гардероб.","NIKE, INC.",16390.0,49990.0,"NIKE AIR JORDAN 4 RETRO SE CRAFT PHOTON DUST (GS) Nike Air Jordan 4 Retro SE Craft Photon Dust — это модель, которая сочетает мягкий оттенок Photon Dust с тонкими текстурными деталями и аккуратными швами. Выпущенные в серии SE, эти кроссовки отличаются сдержанным дизайном и деликатными акцентами, создающими элегантный образ. В конструкции использованы легкие материалы, что обеспечивает комфорт при повседневных прогулках и активных движениях. Эти кроссовки отлично дополнят любой стиль, добавляя нотки изящества и утонченности в гардероб.",541
NIKE ZOOM VOMERO ROAM TRIPLE BLACK,14 990,от 19 990 ₽,https://nikitaefremov.ru/catalog/shoes/nike_zoom_vomero_roam_triple_black/,"Nike Zoom Vomero Roam Triple Black — стильные кроссовки в монохромном исполнении, сочетающие функциональность и современный дизайн. Верх из сетчатого текстиля и синтетических накладок обеспечивает прочность и хорошую вентиляцию. Амортизирующая подошва с технологией Zoom Air гарантирует комфорт и поддержку на протяжении всего дня. Универсальный силуэт в оттенке Triple Black легко вписывается как в спортивные, так и в повседневные образы.","NIKE, INC.",14990.0,19990.0,"NIKE ZOOM VOMERO ROAM TRIPLE BLACK Nike Zoom Vomero Roam Triple Black — стильные кроссовки в монохромном исполнении, сочетающие функциональность и современный дизайн. Верх из сетчатого текстиля и синтетических накладок обеспечивает прочность и хорошую вентиляцию. Амортизирующая подошва с технологией Zoom Air гарантирует комфорт и поддержку на протяжении всего дня. Универсальный силуэт в оттенке Triple Black легко вписывается как в спортивные, так и в повседневные образы.",475
UGG TAZZ SLIPPER MUSTARD SEED (W),от 27 990 ₽,,https://nikitaefremov.ru/catalog/shoes/ugg_tazz_slipper_mustard_seed_w/,"UGG Tazz Slipper Mustard Seed - это уютные и модные женские ботинки в ярком горчичном цвете, созданные для обеспечения тепла и комфорта в прохладную погоду. Они изготовлены из высококачественной овчины и мягкой замши, что обеспечивает их износостойкость и долговечность. Внутренняя подкладка выполнена из мягкой овчины, что делает их исключительно теплыми и удобными. Уникальная особенность этих ботинок - манжет из овчины, добавляющий роскошный вид. Устойчивая резиновая подошва обеспечивает отличное сцепление и комфорт при ходьбе.",UGG,27990.0,,"UGG TAZZ SLIPPER MUSTARD SEED (W) UGG Tazz Slipper Mustard Seed - это уютные и модные женские ботинки в ярком горчичном цвете, созданные для обеспечения тепла и комфорта в прохладную погоду. Они изготовлены из высококачественной овчины и мягкой замши, что обеспечивает их износостойкость и долговечность. Внутренняя подкладка выполнена из мягкой овчины, что делает их исключительно теплыми и удобными. Уникальная особенность этих ботинок - манжет из овчины, добавляющий роскошный вид. Устойчивая резиновая подошва обеспечивает отличное сцепление и комфорт при ходьбе.",567
YEEZY 700 WASH ORANGE,54 990,от 75 090 ₽,https://nikitaefremov.ru/catalog/shoes/yeezy_700_wash_orange/,"Наслаждайтесь непревзойденным стилем и комфортом с Yeezy 700 Wash Orange! Эти культовые кроссовки от Канье Уэста сочетают в себе инновационный дизайн и высококачественные материалы, обеспечивая максимальную поддержку и удобство. Яркий оранжевый акцент на массивной подошве привлекает внимание и добавляет яркости в ваш образ. Идеальны для тех, кто ценит уникальный стиль и безупречное качество. Создайте свой неповторимый лук с Yeezy 700 Wash Orange и выделяйтесь в любой толпе!",YEEZY,54990.0,75090.0,"YEEZY 700 WASH ORANGE Наслаждайтесь непревзойденным стилем и комфортом с Yeezy 700 Wash Orange! Эти культовые кроссовки от Канье Уэста сочетают в себе инновационный дизайн и высококачественные материалы, обеспечивая максимальную поддержку и удобство. Яркий оранжевый акцент на массивной подошве привлекает внимание и добавляет яркости в ваш образ. Идеальны для тех, кто ценит уникальный стиль и безупречное качество. Создайте свой неповторимый лук с Yeezy 700 Wash Orange и выделяйтесь в любой толпе!",500
